epoch,train_error,test_error
1,0.7861579060554504,0.6674000024795532
2,0.5869190692901611,0.5460999608039856
3,0.4832131564617157,0.4502999782562256
4,0.40629008412361145,0.38830000162124634
5,0.3487379848957062,0.3342999815940857
6,0.2985977530479431,0.2712000012397766
7,0.2605569064617157,0.36039999127388
8,0.23008814454078674,0.23749999701976776
9,0.20839343965053558,0.22109998762607574
10,0.19409054517745972,0.2507999837398529
11,0.18601763248443604,0.24390000104904175
12,0.17199519276618958,0.17419999837875366
13,0.16061699390411377,0.18729999661445618
14,0.15482772886753082,0.17960000038146973
15,0.14705529808998108,0.15869998931884766
16,0.14080528914928436,0.18689998984336853
17,0.13601763546466827,0.16820000112056732
18,0.13036859035491943,0.2093999981880188
19,0.1255408674478531,0.20430000126361847
20,0.12133413553237915,0.14399999380111694
21,0.120132215321064,0.1462000012397766
22,0.11534455418586731,0.17389999330043793
23,0.11235977709293365,0.17409999668598175
24,0.11175882071256638,0.1720999926328659
25,0.10741186141967773,0.16259999573230743
26,0.10412660241127014,0.1379999965429306
27,0.10304487496614456,0.14239999651908875
28,0.10062099993228912,0.14190000295639038
29,0.09713541716337204,0.16359999775886536
30,0.09679487347602844,0.16189999878406525
31,0.09609375149011612,0.12719999253749847
32,0.0932692363858223,0.13289999961853027
33,0.09254807978868484,0.12809999287128448
34,0.0884014442563057,0.13490000367164612
35,0.08882211893796921,0.17799998819828033
36,0.08810096234083176,0.1356000006198883
37,0.08812099695205688,0.13529999554157257
38,0.08479567617177963,0.14489999413490295
39,0.08495593070983887,0.12379999458789825
40,0.084975965321064,0.1225999966263771
41,0.08137019723653793,0.11710000038146973
42,0.08201122283935547,0.1297999918460846
43,0.08125000447034836,0.13019999861717224
44,0.081069715321064,0.12919999659061432
45,0.07844551652669907,0.12529999017715454
46,0.07678285241127014,0.1533999890089035
47,0.07704327255487442,0.1297999918460846
48,0.07556089758872986,0.11840000003576279
49,0.07461939007043839,0.12549999356269836
50,0.07576122134923935,0.13849999010562897
51,0.07421875,0.11539999395608902
52,0.0729166716337204,0.12370000034570694
53,0.07149439305067062,0.1371999979019165
54,0.07123397290706635,0.13580000400543213
55,0.0730568915605545,0.12729999423027039
56,0.06991185992956161,0.12439999729394913
57,0.0696314126253128,0.1193000003695488
58,0.07073317468166351,0.12600000202655792
59,0.0699719563126564,0.16259999573230743
60,0.07177484035491943,0.14169999957084656
61,0.07061298191547394,0.12690000236034393
62,0.06646634638309479,0.11239999532699585
63,0.06830929964780807,0.11729999631643295
64,0.06860977411270142,0.11959999799728394
65,0.06798878312110901,0.12639999389648438
66,0.06552483886480331,0.11239999532699585
67,0.06714744120836258,0.12129999697208405
68,0.06474359333515167,0.13169999420642853
69,0.0665464773774147,0.12280000001192093
70,0.06326121836900711,0.12809999287128448
71,0.0668870210647583,0.11769999563694
72,0.06528446078300476,0.11379999667406082
73,0.06340144574642181,0.11629999428987503
74,0.06376202404499054,0.10830000042915344
75,0.06330128759145737,0.1265999972820282
76,0.0644831731915474,0.1282999962568283
77,0.06588541716337204,0.16210000216960907
78,0.06282051652669907,0.1264999955892563
79,0.06258013099431992,0.11749999970197678
80,0.06272035092115402,0.1274999976158142
81,0.06151843070983887,0.12319999933242798
82,0.059975963085889816,0.1151999980211258
83,0.035296473652124405,0.07959999889135361
84,0.02291666716337204,0.07599999755620956
85,0.018028846010565758,0.07419999688863754
86,0.01748798042535782,0.07530000060796738
87,0.014062500558793545,0.07429999858140945
88,0.01314102578908205,0.07409999519586563
89,0.013100962154567242,0.07349999994039536
90,0.011278045363724232,0.07199999690055847
91,0.011237980797886848,0.07419999688863754
92,0.009675481356680393,0.0731000006198883
93,0.00883413478732109,0.07270000129938126
94,0.007712339982390404,0.07249999791383743
95,0.008012820966541767,0.07559999823570251
96,0.007732372265309095,0.07339999824762344
97,0.006510416977107525,0.0737999975681305
98,0.006310096476227045,0.07279999554157257
99,0.006490384694188833,0.07360000163316727
100,0.005248397588729858,0.07050000131130219
101,0.0051282052882015705,0.06960000097751617
102,0.005108173005282879,0.06889999657869339
103,0.005849359091371298,0.07079999893903732
104,0.0051682693883776665,0.07039999961853027
105,0.004587339702993631,0.07069999724626541
106,0.004627403803169727,0.07159999758005142
107,0.003986378200352192,0.07000000029802322
108,0.004326923284679651,0.0705999955534935
109,0.003745993599295616,0.07039999961853027
110,0.003745993599295616,0.06949999928474426
111,0.0040865386836230755,0.07029999792575836
112,0.003064903896301985,0.07039999961853027
113,0.00370592949911952,0.06939999759197235
114,0.0035857371985912323,0.06929999589920044
115,0.002824519295245409,0.0738999992609024
116,0.0031049679964780807,0.0722000002861023
117,0.0033854166977107525,0.07039999961853027
118,0.0031450320966541767,0.0705999955534935
119,0.003044871846213937,0.07239999622106552
120,0.0025240385439246893,0.07090000063180923
121,0.0032251602970063686,0.0705999955534935
122,0.0024038462433964014,0.06960000097751617
123,0.0022836539428681135,0.07090000063180923
124,0.0024439103435724974,0.07039999961853027
125,0.0020232372917234898,0.06889999657869339
126,0.0015825320733711123,0.07069999724626541
127,0.001862980774603784,0.07019999623298645
128,0.001883012824691832,0.06939999759197235
129,0.0015224359231069684,0.06949999928474426
130,0.0014222756726667285,0.06989999860525131
131,0.0016225961735472083,0.07019999623298645
132,0.0014423077227547765,0.06989999860525131
133,0.0015224359231069684,0.07029999792575836
134,0.0014623397728428245,0.07009999454021454
135,0.0013221154222264886,0.06909999996423721
136,0.0013421474723145366,0.06909999996423721
137,0.0016626602737233043,0.06849999725818634
138,0.0014022436225786805,0.06929999589920044
139,0.0014022436225786805,0.06989999860525131
140,0.0011618590215221047,0.0689999982714653
141,0.0015424679731950164,0.06939999759197235
142,0.0012219551717862487,0.06879999488592148
143,0.0015825320733711123,0.0681999996304512
144,0.0013221154222264886,0.06920000165700912
145,0.0012820513220503926,0.06889999657869339
146,0.0013621795224025846,0.06920000165700912
147,0.0012419872218742967,0.06859999895095825
148,0.0013020833721384406,0.06939999759197235
149,0.0011818910716101527,0.0697999969124794
150,0.0009615385206416249,0.06909999996423721
151,0.0013221154222264886,0.07019999623298645
152,0.0011418269714340568,0.06849999725818634
153,0.0010817308211699128,0.06870000064373016
154,0.0011818910716101527,0.06849999725818634
155,0.0013020833721384406,0.06799999624490738
156,0.0012019231216982007,0.06849999725818634
157,0.000921474362257868,0.0681999996304512
158,0.0008814102620817721,0.06799999624490738
159,0.0012019231216982007,0.06889999657869339
160,0.0010416667209938169,0.06889999657869339
161,0.0011618590215221047,0.06749999523162842
162,0.0012620192719623446,0.06939999759197235
163,0.0010817308211699128,0.06870000064373016
164,0.0011217949213460088,0.06780000030994415
