epoch,train_error,test_error
1,0.7120392918586731,0.5870999693870544
2,0.5052884817123413,0.48339998722076416
3,0.3690304458141327,0.376800000667572
4,0.29082533717155457,0.2883000075817108
5,0.25018030405044556,0.22809998691082
6,0.22435897588729858,0.24560000002384186
7,0.20082132518291473,0.2516999840736389
8,0.1906450390815735,0.20059999823570251
9,0.17618189752101898,0.1881999969482422
10,0.1674278825521469,0.1841999888420105
11,0.15895433723926544,0.18369999527931213
12,0.15144231915473938,0.15809999406337738
13,0.1455528885126114,0.186599999666214
14,0.1413862258195877,0.1761000007390976
15,0.13303285837173462,0.17189998924732208
16,0.12810496985912323,0.14909999072551727
17,0.12752404808998108,0.16179999709129333
18,0.12213542312383652,0.14649999141693115
19,0.1152043268084526,0.1476999968290329
20,0.11482372134923935,0.15029999613761902
21,0.1135617047548294,0.15039999783039093
22,0.11049679666757584,0.1508999913930893
23,0.10863381624221802,0.16099999845027924
24,0.10618990659713745,0.14229999482631683
25,0.1033453568816185,0.13849999010562897
26,0.10072115808725357,0.14299999177455902
27,0.10154247283935547,0.1419999897480011
28,0.09979968518018723,0.1436000019311905
29,0.09617388248443604,0.16110000014305115
30,0.09441106021404266,0.14159999787807465
31,0.09399038553237915,0.1340000033378601
32,0.09260817617177963,0.13220000267028809
33,0.08834134787321091,0.11779999732971191
34,0.08908253163099289,0.1200999990105629
35,0.08968349546194077,0.13750000298023224
36,0.08870192617177963,0.13369999825954437
37,0.0857972800731659,0.12280000001192093
38,0.08307291567325592,0.1282999962568283
39,0.08475561439990997,0.12409999966621399
40,0.08257211744785309,0.13519999384880066
41,0.08199118822813034,0.12700000405311584
42,0.08385416865348816,0.11299999803304672
43,0.07936698943376541,0.14010000228881836
44,0.07930689305067062,0.13859999179840088
45,0.07790464907884598,0.17589999735355377
46,0.07876602560281754,0.13650000095367432
47,0.07920673489570618,0.12029999494552612
48,0.08145032078027725,0.1281999945640564
49,0.07602163404226303,0.11969999969005585
50,0.07594151049852371,0.13009999692440033
51,0.07439903914928436,0.13619999587535858
52,0.07323718070983887,0.11309999972581863
53,0.07417868822813034,0.13899999856948853
54,0.07409855723381042,0.1362999975681305
55,0.07163462042808533,0.13519999384880066
56,0.07357772439718246,0.12189999967813492
57,0.07111378759145737,0.1152999997138977
58,0.07311698794364929,0.12409999966621399
59,0.0711338147521019,0.14919999241828918
60,0.07033253461122513,0.1347000002861023
61,0.0716145858168602,0.1160999983549118
62,0.06816907227039337,0.11239999532699585
63,0.07039263099431992,0.12309999763965607
64,0.06830929964780807,0.10779999941587448
65,0.0701722800731659,0.1193000003695488
66,0.06848958879709244,0.10689999908208847
67,0.06694711744785309,0.11229999363422394
68,0.06754808127880096,0.11169999837875366
69,0.06518429517745972,0.11029999703168869
70,0.06624599546194077,0.11729999631643295
71,0.06810897588729858,0.13199999928474426
72,0.06458333879709244,0.12349999696016312
73,0.06652644276618958,0.11429999768733978
74,0.06682692468166351,0.11580000072717667
75,0.06388221681118011,0.12860000133514404
76,0.06582532078027725,0.10599999874830246
77,0.06638622283935547,0.12069999426603317
78,0.06310096383094788,0.11539999395608902
79,0.06211939454078674,0.12359999865293503
80,0.06149839982390404,0.11339999735355377
81,0.0634615421295166,0.11580000072717667
82,0.06322115659713745,0.11589999496936798
83,0.03717948868870735,0.0771000012755394
84,0.023617789149284363,0.07229999452829361
85,0.020152244716882706,0.07099999487400055
86,0.01766826957464218,0.07119999825954437
87,0.015424679964780807,0.07050000131130219
88,0.015805289149284363,0.06949999928474426
89,0.012960737571120262,0.06759999692440033
90,0.011538461782038212,0.06920000165700912
91,0.011438301764428616,0.06929999589920044
92,0.010877404361963272,0.06989999860525131
93,0.010076122358441353,0.06960000097751617
94,0.009455128572881222,0.06830000132322311
95,0.008954327553510666,0.06839999556541443
96,0.008874199353158474,0.0681999996304512
97,0.007852564565837383,0.06729999929666519
98,0.00831330195069313,0.0681999996304512
99,0.008032852783799171,0.06849999725818634
100,0.007131410297006369,0.06709999591112137
101,0.006570512894541025,0.0681999996304512
102,0.005969551391899586,0.06749999523162842
103,0.00592948729172349,0.06629999727010727
104,0.005048077087849379,0.06610000133514404
105,0.0051282052882015705,0.06639999896287918
106,0.004787660203874111,0.06709999591112137
107,0.004987980704754591,0.0697999969124794
108,0.004707532003521919,0.07000000029802322
109,0.004647436086088419,0.06939999759197235
110,0.0044671474024653435,0.06909999996423721
111,0.0038461540825664997,0.0689999982714653
112,0.003786057699471712,0.06960000097751617
113,0.0041266027837991714,0.06879999488592148
114,0.004146634601056576,0.06929999589920044
115,0.003685897449031472,0.07109999656677246
116,0.0031250000465661287,0.06859999895095825
117,0.0035456730984151363,0.0697999969124794
118,0.0035657051485031843,0.07189999520778656
119,0.0038461540825664997,0.07119999825954437
120,0.0034054487477988005,0.0714000016450882
121,0.0032251602970063686,0.06929999589920044
122,0.0034855769481509924,0.06920000165700912
123,0.0032852564472705126,0.0689999982714653
124,0.002644230844452977,0.06759999692440033
125,0.0025841346941888332,0.0681999996304512
126,0.00190304487477988,0.06839999556541443
127,0.0020032052416354418,0.06700000166893005
128,0.0018229166744276881,0.06719999760389328
129,0.0017227564239874482,0.06679999828338623
130,0.0020833334419876337,0.06669999659061432
131,0.0016826923238113523,0.06759999692440033
132,0.0014022436225786805,0.06839999556541443
133,0.0021033654920756817,0.06769999861717224
134,0.0015825320733711123,0.06689999997615814
135,0.0018028846243396401,0.06719999760389328
136,0.001883012824691832,0.06759999692440033
137,0.0016826923238113523,0.06709999591112137
138,0.0017828525742515922,0.06669999659061432
139,0.0016225961735472083,0.06650000065565109
140,0.0016225961735472083,0.06679999828338623
141,0.0014222756726667285,0.06689999997615814
142,0.0013822115724906325,0.06669999659061432
143,0.0015625000232830644,0.06749999523162842
144,0.0016626602737233043,0.06729999929666519
145,0.0014823718229308724,0.06709999591112137
146,0.0020432693418115377,0.06749999523162842
147,0.0014222756726667285,0.06669999659061432
148,0.0013020833721384406,0.06629999727010727
149,0.0016426282236352563,0.06669999659061432
150,0.0012019231216982007,0.06669999659061432
151,0.0014623397728428245,0.06599999964237213
152,0.0014423077227547765,0.06689999997615814
153,0.0017628205241635442,0.06650000065565109
154,0.0015424679731950164,0.06729999929666519
155,0.0016626602737233043,0.06759999692440033
156,0.0015424679731950164,0.06639999896287918
157,0.0015024038730189204,0.06689999997615814
158,0.0013621795224025846,0.06780000030994415
159,0.0015625000232830644,0.06849999725818634
160,0.0013621795224025846,0.06780000030994415
161,0.0014623397728428245,0.06790000200271606
162,0.0014022436225786805,0.06709999591112137
163,0.0013221154222264886,0.06629999727010727
164,0.0011618590215221047,0.06719999760389328
