epoch,train_error,test_error
1,0.8263822197914124,0.7705000042915344
2,0.746414303779602,0.7184999585151672
3,0.707191526889801,0.6850999593734741
4,0.6843549609184265,0.6577000021934509
5,0.6732171773910522,0.6728999614715576
6,0.6547876596450806,0.6297999620437622
7,0.6393029093742371,0.6211000084877014
8,0.6291866898536682,0.6283000111579895
9,0.6130608916282654,0.6172999739646912
10,0.5942507982254028,0.5683000087738037
11,0.5825721621513367,0.557699978351593
12,0.5662260055541992,0.5740999579429626
13,0.5483173131942749,0.5291000008583069
14,0.5312700271606445,0.5155999660491943
15,0.5113982558250427,0.5289999842643738
16,0.49495193362236023,0.49459999799728394
17,0.4725160300731659,0.49399998784065247
18,0.4600560963153839,0.47419998049736023
19,0.4383814334869385,0.460099995136261
20,0.4243990480899811,0.44589999318122864
21,0.4054887890815735,0.43369999527931213
22,0.3862980902194977,0.43719998002052307
23,0.37401843070983887,0.3601999878883362
24,0.3599959909915924,0.3765999972820282
25,0.35024040937423706,0.37549999356269836
26,0.33822116255760193,0.37070000171661377
27,0.33179086446762085,0.344899982213974
28,0.323377400636673,0.3506999909877777
29,0.3152444064617157,0.4122999906539917
30,0.3121594786643982,0.41269999742507935
31,0.30354568362236023,0.3111000061035156
32,0.295352578163147,0.3862999975681305
33,0.29178687930107117,0.35040000081062317
34,0.2869391143321991,0.4153999984264374
35,0.2831130027770996,0.32839998602867126
36,0.27704328298568726,0.3035999834537506
37,0.27271634340286255,0.39629998803138733
38,0.2674679458141327,0.4706999957561493
39,0.2651642858982086,0.2775000035762787
40,0.2585737407207489,0.314300000667572
41,0.25538861751556396,0.27699998021125793
42,0.25675082206726074,0.27629998326301575
43,0.2506009638309479,0.3197000026702881
44,0.2460336685180664,0.2946999967098236
45,0.2441105842590332,0.38419997692108154
46,0.23994392156600952,0.4779999852180481
47,0.2368389517068863,0.34119999408721924
48,0.23365385830402374,0.353300005197525
49,0.23469552397727966,0.2777000069618225
50,0.2305488884449005,0.2791999876499176
51,0.23008814454078674,0.3549000024795532
52,0.2268429547548294,0.2782000005245209
53,0.22489984333515167,0.2678000032901764
54,0.22209535539150238,0.3351999819278717
55,0.22355769574642181,0.3019999861717224
56,0.22035257518291473,0.2506999969482422
57,0.22061298787593842,0.28139999508857727
58,0.21602565050125122,0.28790000081062317
59,0.21418270468711853,0.33980000019073486
60,0.2143028974533081,0.25609999895095825
61,0.2136818915605545,0.39399999380111694
62,0.20979568362236023,0.30709999799728394
63,0.2120392620563507,0.2554999887943268
64,0.20755209028720856,0.31349998712539673
65,0.20917469263076782,0.35109999775886536
66,0.20913462340831757,0.32839998602867126
67,0.20204328000545502,0.2597000002861023
68,0.2036057710647583,0.40829998254776
69,0.20316506922245026,0.26159998774528503
70,0.2016226053237915,0.2328999936580658
71,0.19799679517745972,0.23439998924732208
72,0.20268429815769196,0.24449999630451202
73,0.2023637890815735,0.25429999828338623
74,0.19911859929561615,0.23389999568462372
75,0.19605369865894318,0.28769999742507935
