epoch,train_error,test_error
79,0.06913061439990997,0.10740000009536743
80,0.07009214907884598,0.13660000264644623
81,0.06810897588729858,0.1143999993801117
82,0.06939102709293365,0.10920000076293945
83,0.040464743971824646,0.07809999585151672
84,0.02866586670279503,0.0778999999165535
85,0.024559294804930687,0.07759999483823776
86,0.02295673079788685,0.07580000162124634
87,0.01975160278379917,0.0746999979019165
88,0.019210737198591232,0.07429999858140945
89,0.01696714758872986,0.07270000129938126
90,0.01718750037252903,0.07360000163316727
91,0.015484776347875595,0.07329999655485153
92,0.015184295363724232,0.07249999791383743
93,0.014683494344353676,0.0729999989271164
94,0.012560096569359303,0.07289999723434448
95,0.013802084140479565,0.07239999622106552
96,0.013201122172176838,0.07270000129938126
97,0.011398237198591232,0.0737999975681305
98,0.011398237198591232,0.07289999723434448
99,0.010516826994717121,0.0729999989271164
100,0.010697116144001484,0.07279999554157257
101,0.010096154175698757,0.07329999655485153
102,0.009074519388377666,0.07229999452829361
103,0.009875801391899586,0.06920000165700912
104,0.009595353156328201,0.0729999989271164
105,0.008453525602817535,0.07419999688863754
106,0.008493590168654919,0.07229999452829361
107,0.008253205567598343,0.07180000096559525
108,0.008413461968302727,0.0746999979019165
109,0.007371794898062944,0.07429999858140945
110,0.007712339982390404,0.07270000129938126
111,0.008012820966541767,0.0738999992609024
112,0.006510416977107525,0.07369999587535858
113,0.006770833395421505,0.0714000016450882
114,0.007011217996478081,0.0738999992609024
115,0.006570512894541025,0.0722000002861023
116,0.006270032376050949,0.07369999587535858
117,0.006450320594012737,0.07519999891519547
118,0.0062099359929561615,0.07329999655485153
119,0.006690705195069313,0.07259999960660934
120,0.006810897495597601,0.07409999519586563
121,0.005969551391899586,0.07449999451637268
122,0.006630609277635813,0.07259999960660934
123,0.005849359091371298,0.07459999620914459
124,0.004807692486792803,0.07159999758005142
125,0.004747596103698015,0.07199999690055847
126,0.0035456730984151363,0.07199999690055847
127,0.003766025649383664,0.07169999927282333
128,0.003685897449031472,0.07129999995231628
129,0.0033854166977107525,0.0705999955534935
130,0.0033052884973585606,0.07090000063180923
131,0.0036057692486792803,0.07099999487400055
132,0.002884615445509553,0.07169999927282333
133,0.002884615445509553,0.07209999859333038
134,0.0031049679964780807,0.07050000131130219
135,0.0038661861326545477,0.07029999792575836
136,0.0032251602970063686,0.06949999928474426
137,0.003064903896301985,0.06859999895095825
138,0.002884615445509553,0.07050000131130219
139,0.0025841346941888332,0.0697999969124794
140,0.002864583395421505,0.07129999995231628
141,0.002964743645861745,0.0697999969124794
142,0.002984775695949793,0.06969999521970749
143,0.002824519295245409,0.07209999859333038
144,0.0031450320966541767,0.06929999589920044
145,0.0025440705940127373,0.0714000016450882
146,0.002744391094893217,0.07180000096559525
147,0.0031650641467422247,0.07069999724626541
148,0.0025440705940127373,0.07000000029802322
149,0.002804487245157361,0.07039999961853027
150,0.0025040064938366413,0.07019999623298645
151,0.0023437500931322575,0.07079999893903732
152,0.002744391094893217,0.07019999623298645
153,0.002904647495597601,0.07050000131130219
154,0.0022836539428681135,0.07039999961853027
155,0.002624198794364929,0.07009999454021454
156,0.0020833334419876337,0.07050000131130219
157,0.0024238782934844494,0.06969999521970749
158,0.0021834936924278736,0.07090000063180923
159,0.0025240385439246893,0.07109999656677246
160,0.0023637821432203054,0.07099999487400055
161,0.0023036859929561615,0.07119999825954437
162,0.0025841346941888332,0.07180000096559525
163,0.0023036859929561615,0.0705999955534935
164,0.0025040064938366413,0.07079999893903732
