epoch,train_error,test_error
53,0.08764022588729858,0.13089999556541443
54,0.08691907674074173,0.12860000133514404
55,0.08874198794364929,0.18279999494552612
56,0.08693910390138626,0.12409999966621399
57,0.08735977858304977,0.1370999962091446
58,0.08770032227039337,0.13269999623298645
59,0.08633814007043839,0.14630000293254852
60,0.08693910390138626,0.14839999377727509
61,0.0846354216337204,0.13509999215602875
62,0.08391426503658295,0.13269999623298645
63,0.0833333358168602,0.12860000133514404
64,0.08243189007043839,0.13030000030994415
65,0.0836738795042038,0.13660000264644623
66,0.08281250298023224,0.12409999966621399
67,0.08104968070983887,0.13130000233650208
68,0.08225160837173462,0.12150000035762787
69,0.08006811141967773,0.13429999351501465
70,0.0807291716337204,0.1387999951839447
71,0.08040865510702133,0.14639998972415924
72,0.08080929517745972,0.12939999997615814
73,0.08100961893796921,0.17270000278949738
74,0.08046875149011612,0.12209999561309814
75,0.07866586744785309,0.14630000293254852
76,0.08030849695205688,0.10999999940395355
77,0.0794270858168602,0.14880000054836273
78,0.07924679666757584,0.1469999998807907
79,0.07932692766189575,0.1362999975681305
80,0.07818509638309479,0.13329999148845673
81,0.07828526198863983,0.12399999797344208
82,0.07686298340559006,0.13740000128746033
83,0.0504407063126564,0.08489999920129776
84,0.03723958507180214,0.08329999446868896
85,0.034755609929561615,0.08529999852180481
86,0.031089745461940765,0.08320000022649765
87,0.02966746874153614,0.08399999886751175
88,0.029286859557032585,0.08329999446868896
89,0.028545673936605453,0.08179999887943268
90,0.026422277092933655,0.08089999854564667
91,0.025160256773233414,0.08150000125169754
92,0.02451923117041588,0.08020000159740448
93,0.023818109184503555,0.08060000091791153
94,0.02371794916689396,0.08089999854564667
95,0.0223758015781641,0.08209999650716782
96,0.021935096010565758,0.08179999887943268
97,0.019991988316178322,0.08229999989271164
98,0.020352564752101898,0.0819999948143959
99,0.020392628386616707,0.08169999718666077
100,0.01905048079788685,0.08240000158548355
101,0.019711539149284363,0.08339999616146088
102,0.018389424309134483,0.08129999786615372
103,0.018068911507725716,0.08169999718666077
104,0.017087340354919434,0.08100000023841858
105,0.01772836595773697,0.08179999887943268
106,0.01696714758872986,0.0803999975323677
107,0.016346154734492302,0.07909999787807465
108,0.016806891188025475,0.0811999961733818
109,0.015665065497159958,0.08020000159740448
110,0.015765225514769554,0.08240000158548355
111,0.014743589796125889,0.0802999958395958
112,0.014022435992956161,0.08089999854564667
113,0.01482371799647808,0.0810999944806099
114,0.014062500558793545,0.08139999955892563
115,0.014503205195069313,0.08100000023841858
116,0.013481571339070797,0.08159999549388885
117,0.013902244158089161,0.08320000022649765
118,0.01302083395421505,0.08299999684095383
119,0.014222756959497929,0.08209999650716782
120,0.01288060937076807,0.08410000056028366
121,0.012780449353158474,0.0828000009059906
122,0.013060897588729858,0.08249999582767487
123,0.013481571339070797,0.08309999853372574
124,0.011137820780277252,0.0811999961733818
125,0.010456731542944908,0.07909999787807465
126,0.008874199353158474,0.0803999975323677
127,0.008754006586968899,0.07959999889135361
128,0.00923477578908205,0.07979999482631683
129,0.008413461968302727,0.07979999482631683
130,0.008954327553510666,0.07899999618530273
131,0.008413461968302727,0.07999999821186066
132,0.008894231170415878,0.07899999618530273
133,0.00861378200352192,0.0794999971985817
134,0.008693910203874111,0.07989999651908875
135,0.008693910203874111,0.07970000058412552
136,0.007572115398943424,0.07970000058412552
137,0.0073317307978868484,0.07979999482631683
138,0.008333333767950535,0.07859999686479568
139,0.008092949166893959,0.07840000092983246
140,0.007852564565837383,0.07819999754428864
141,0.00735176308080554,0.07829999923706055
142,0.006570512894541025,0.07859999686479568
143,0.007792468182742596,0.0802999958395958
144,0.007792468182742596,0.0794999971985817
145,0.007712339982390404,0.07999999821186066
146,0.007231570780277252,0.0794999971985817
147,0.007171474397182465,0.07909999787807465
148,0.007532051298767328,0.07880000025033951
149,0.007532051298767328,0.07909999787807465
150,0.006750801578164101,0.07939999550580978
151,0.00715144257992506,0.07989999651908875
152,0.006991186179220676,0.07899999618530273
153,0.008193109184503555,0.07829999923706055
154,0.007592147681862116,0.08020000159740448
155,0.007131410297006369,0.08020000159740448
156,0.0068709938786923885,0.07939999550580978
157,0.007111378479748964,0.07889999449253082
158,0.006530448794364929,0.07880000025033951
159,0.006530448794364929,0.07889999449253082
160,0.007191506680101156,0.07999999821186066
161,0.0073317307978868484,0.08009999990463257
162,0.007311698980629444,0.07930000126361847
163,0.006009615492075682,0.07919999957084656
164,0.007131410297006369,0.07840000092983246
